"number","title","pageid","namespace","length","touched"
"3580","Kornblume","897142","","550","20191225185327"
"3581","Kirschblüte","897144","","132","20170526171348"
"3582","Magnolie","897149","","312","20191014102822"
"3583","Seerose","897151","","480","20191030200621"
"3584","Garnison","897161","","444","20191005053741"
"3585","Garnitur","897167","","304","20191005053742"
"3586","Garnierung","897168","","146","20190920112004"
"3587","Garnisonsstadt","897173","","219","20191015020914"
"3588","Garnisonstadt","897174","","155","20190920112006"
"3589","Belgierin","897936","","305","20191015020953"
"3590","Beninerin","897957","","371","20191015032940"
"3591","Kirgisin","897973","","323","20191015020959"
"3592","Nepalesin","897983","","178","20191015021005"
"3593","Farbpalette","898041","","196","20200708143413"
"3594","Ablenkung","898086","","381","20200605110409"
"3595","Umleitung","898124","","390","20191015021016"
"3596","Aufgabe","898287","","1613","20200612235900"
"3597","Meinungsfreiheit","898292","","356","20191015021026"
"3598","Redefreiheit","898294","","378","20200210102534"
"3599","Öffentlichkeit","898324","","241","20191015021027"
"3600","Privatsphäre","898340","","486","20191109122619"
"3601","Nichtverfügbarkeit","898344","","361","20191006080659"
"3602","Verfügbarkeit","898345","","1013","20200213175408"
"3603","Bewerbung","898356","","418","20200427091958"
"3604","schnelle_Nummer","898359","","197","20190920112325"
"3605","Einsamkeit","898412","","422","20200529001516"
"3606","Milchmädchenrechnung","898469","","680","20200613145552"
"3607","Privatisierung","898471","","264","20191015021040"
"3608","Tiefkühltruhe","898488","","153","20190920112336"
"3609","Gefriertruhe","898489","","215","20191015021046"
"3610","Friedenspfeife","898498","","194","20191015021049"
"3611","Stillzeit","898525","","171","20200101145541"
"3612","Schlagzeile","898684","","520","20191015021059"
"3613","Hysterie","898762","","295","20191005053815"
"3614","Schmiede","898857","","653","20200210054305"
"3615","Ewigkeit","898955","","260","20191015021122"
"3616","Überdosis","899028","","161","20191015021131"
"3617","Glasharmonika","899213","","385","20191015021137"
"3618","Etappe","899351","","457","20191005053836"
"3619","Norwegerin","899370","","424","20200203173916"
"3620","Kupplung","899444","","548","20191015021146"
"3621","Glorifizierung","899451","","228","20191015021148"
"3622","Semiotik","899464","","432","20191015021150"
"3623","Kajüte","899788","","914","20200705151755"
"3624","Karosserie","899791","","326","20191015021213"
"3625","Synthese","899871","","351","20191015021230"
"3626","Gallenblase","899879","","386","20191027163710"
"3627","Konjunktur","900213","","684","20191015033114"
"3628","Aphasie","900505","","317","20191015021302"
"3629","Tabelle","900526","","1513","20200208162106"
"3630","Spielkonsole","900536","","400","20200101121755"
"3631","Gesetzeswidrigkeit","900619","","347","20191114143836"
"3632","Gesetzwidrigkeit","900621","","442","20191114143800"
"3633","Meerjungfrau","900630","","228","20191015021312"
"3634","Impertinenz","900639","","189","20190920113006"
"3635","Tagesordnung","900673","","681","20200101162522"
"3636","Greisin","900764","","349","20191015021333"
"3637","Greisenhaftigkeit","900767","","195","20190920113017"
"3638","Senilität","900771","","530","20191101165049"
"3639","Demenz","900775","","245","20191015021338"
"3640","Selbstsucht","900824","","344","20191111151226"
"3641","Schöpfung","902153","","704","20191015021523"
"3642","Tankstelle","902176","","853","20200504122932"
"3643","Astrophysik","902185","","253","20191015021531"
"3644","Galeere","902277","","365","20191015021541"
"3645","Ausbeute","902421","","330","20191015021609"
"3646","Schülerin","902430","","572","20191015021611"
"3647","Kosten-Nutzen-Analyse","903129","","148","20170514202807"
"3648","Estin","903148","","229","20191015021642"
"3649","Abasie","903229","","435","20191015021647"
"3650","Buchhandlung","903506","","229","20191015021658"
"3651","Voraussicht","903554","","171","20191015021704"
"3652","Schwarzarbeit","903655","","457","20191101142415"
"3653","Besorgung","903695","","258","20190819194229"
"3654","Wirrwarr","904236","","475","20191014102837"
"3655","Strategie","904256","","918","20200512162533"
"3656","Zeitzone","904616","","324","20200113145247"
"3657","Liga","904633","","433","20191015021830"
"3658","Außenpolitik","904638","","573","20191006081226"
"3659","Innenpolitik","904641","","334","20170526171901"
"3660","Äußerlichkeit","904656","","284","20191015021834"
"3661","Gastronomie","904684","","287","20191005054105"
"3662","Streitlust","905053","","287","20200101152101"
"3663","Hemmung","905143","","467","20191015021853"
"3664","Hemmungslosigkeit","905146","","222","20191015021855"
"3665","Sukkulente","905333","","266","20190920114237"
"3666","Fettpflanze","905335","","166","20190920114238"
"3667","Memetik","905340","","77","20170526171932"
"3668","Verschmutzung","905519","","266","20191015021907"
"3669","Fresszelle","905704","","232","20200705134820"
"3670","Freilandhaltung","906157","","143","20170514203613"
"3671","Tierhaltung","906158","","268","20191015021933"
"3672","Kostbarkeit","906187","","221","20190314223546"
"3673","Sachkenntnis","906192","","166","20191015021937"
"3674","Familienplanung","906207","","152","20170526172025"
"3675","Quellenangabe","906246","","589","20200401105848"
"3676","Reservierung","906251","","251","20191015021945"
"3677","Vetternwirtschaft","906253","","319","20191015021945"
"3678","Beeinträchtigung","906276","","230","20191015021950"
"3679","Notlüge","906288","","243","20191015021955"
"3680","Niederlage","906344","","762","20200419151726"
"3681","Ritterlichkeit","906354","","241","20191015022002"
"3682","Langatmigkeit","906382","","627","20200516175106"
"3683","Skischule","906407","","149","20170526172034"
"3684","Hochspannung","907137","","362","20191015022020"
"3685","Fluppe","907209","","500","20191015022022"
"3686","Tageskarte","907230","","261","20180401052135"
"3687","Steuererklärung","907234","","199","20200101144639"
"3688","Hausse","907296","","397","20191015022031"
"3689","Baisse","907297","","455","20191019163558"
"3690","Übertreibung","907450","","452","20200115223057"
"3691","Patin","907462","","283","20191015022044"
"3692","Lunte","907505","","431","20191230045506"
"3693","Herzklappe","907709","","295","20191125143750"
"3694","Spekulation","908578","","211","20190920115040"
"3695","Geiselnahme","908584","","416","20191015022126"
"3696","Erwägung","908587","","593","20191103165523"
"3697","Unwiderstehlichkeit","909508","","171","20190314223702"
"3698","Schallplatte","909975","","652","20191001090309"
"3699","Verfassung","910010","","1303","20190928171848"
"3700","Epik","910080","","264","20191015022216"
"3701","Spore","910212","","320","20200119034338"
"3702","Hypnose","910221","","236","20191015022224"
"3703","Blaupause","910784","","234","20191015022233"
"3704","Dichotomie","910939","","272","20191015022235"
"3705","Schiedsrichterin","911312","","273","20191015022245"
"3706","Offerte","911324","","260","20191005054254"
"3707","Spielhalle","911339","","251","20200101121525"
"3708","Windgeschwindigkeit","911344","","272","20191015022254"
"3709","Brandwand","911348","","169","20191015022255"
"3710","Brandmauer","911349","","185","20191015022256"
"3711","Firewall","911350","","237","20191015022257"
"3712","Maxime","911560","","449","20191009094445"
"3713","Beleuchtung","911768","","782","20200512134737"
"3714","Volatilität","911771","","684","20191102084545"
"3715","Kleidung","914732","","735","20191015022339"
"3716","Rabenmutter","914935","","1720","20190928171859"
"3717","Tauschbörse","915009","","440","20191015022349"
"3718","Brise","915647","","436","20200427023433"
"3719","Monsunzeit","915659","","166","20190318165637"
"3720","Klimatologie","915661","","139","20170613175249"
"3721","Regenwolke","915670","","478","20191026145932"
"3722","Warmfront","915672","","340","20191109155812"
"3723","Kaltfront","915673","","319","20191109155719"
"3724","Kreuzfahrt","915729","","651","20191015022410"
"3725","Vorgeschichte","916483","","802","20191026115829"
"3726","Urgeschichte","916484","","530","20191006082125"
"3727","Wiedergeburt","916559","","354","20191015022442"
"3728","Reinkarnation","916561","","374","20191015022444"
"3729","Kathedrale","916594","","250","20191005054357"
"3730","Akrobatik","916604","","509","20191015022448"
"3731","Kernfusion","916768","","361","20191015022451"
"3732","Krönung","916835","","311","20191015022455"
"3733","Hedwig","916985","","1645","20200530160930"
"3734","Krankmeldung","917050","","250","20190920120448"
"3735","Meldung","917067","","813","20200613071326"
"3736","Unsumme","917123","","103","20170528034448"
"3737","Unmenge","917124","","147","20170526172731"
"3738","Unperson","917126","","142","20170613175313"
"3739","Unmenschlichkeit","917130","","417","20200101190959"
"3740","Gewohnheit","918468","","366","20191015022519"
"3741","Datenverarbeitung","919029","","281","20191015022532"
"3742","Verarbeitung","919030","","295","20191015022533"
"3743","Sonate","919945","","294","20191005054430"
"3744","Akquise","921292","","218","20191015022609"
"3745","Akquisition","921294","","275","20191015022609"
"3746","Süssreserve","921385","","127","20190930061644"
"3747","Politur","921814","","298","20200709185148"
"3748","Ratifizierung","922227","","279","20191015022636"
"3749","Ratifikation","922228","","865","20191015022637"
"3750","Bestätigung","922230","","615","20191022141936"
"3751","Lichtung","922237","","218","20191015022639"
"3752","Panade","924116","","398","20191005054534"
"3753","Naivität","924354","","545","20191101165236"
"3754","Einfalt","924355","","303","20191015022740"
"3755","Kathode","924439","","199","20190920122313"
"3756","Neugier","926412","","429","20191015022836"
"3757","Neugierde","926414","","414","20191015022837"
"3758","Kuriosität","926416","","610","20191101164905"
"3759","Hitzköpfigkeit","927526","","340","20191109105647"
"3760","Tangente","928091","","251","20171112172138"
"3761","Selbstverleugnung","929441","","180","20200101101559"
"3762","Schärpe","929460","","321","20191015022951"
"3763","BRD","930004","","613","20191003070922"
"3764","Referenzimplementierung","930161","","99","20170613175546"
"3765","Ouvertüre","930233","","350","20191015023014"
"3766","Reanimation","931572","","311","20191015023022"
"3767","Wiederbelebung","931582","","959","20191015023023"
"3768","Gebühr","931829","","1171","20200228151216"
"3769","Rückblende","933991","","464","20191006082711"
"3770","Vorausblende","933999","","204","20190920123450"
"3771","Sexualkunde","934990","","198","20170526173909"
"3772","Fahndung","935607","","417","20191015023114"
"3773","Fahndungsliste","935611","","323","20191015023116"
"3774","Anzeige","935614","","792","20191018124042"
"3775","Hausdurchsuchung","935619","","544","20191015023117"
"3776","Verarmung","935624","","160","20190920123712"
"3777","Göre","935637","","692","20191015023120"
"3778","Rettung","935639","","1649","20200504135055"
"3779","Artenvielfalt","935644","","185","20191015023122"
"3780","Beschreibung","937196","","300","20191223034557"
"3781","Verschreibung","937198","","634","20200527145410"
"3782","Verschiebung","937209","","514","20191015023258"
"3783","Inszenierung","937214","","640","20191228193911"
"3784","Bluttat","937220","","224","20191015023302"
"3785","Tirade","938650","","333","20191005054813"
"3786","Fehlgeburt","940232","","259","20191015023424"
"3787","Mexikanerin","940392","","290","20191015023439"
"3788","Abstinenz","940514","","284","20191015023448"
"3789","Akademie","940519","","954","20200308104427"
"3790","Japanerin","940871","","501","20191001091017"
"3791","Zugluft","941696","","210","20191015023552"
"3792","Strenge","941708","","258","20191013020300"
"3793","Hinterziehung","941716","","507","20191109160211"
"3794","Redewendung","941717","","375","20200303153425"
"3795","Umgebung","941778","","811","20200316192212"
"3796","Diversifizierung","941890","","191","20190920124659"
"3797","Bengalkatze","942116","","331","20190318170111"
"3798","Pampaskatze","942122","","371","20190318170113"
"3799","Fischkatze","942128","","383","20190318170114"
"3800","Falbkatze","942133","","447","20191015023618"
"3801","Substanz","942551","","259","20191005054906"
"3802","Zustimmung","943775","","396","20200605110310"
"3803","Kongruenz","943793","","701","20191006083000"
"3804","Übereinstimmung","943798","","1026","20200413030556"
"3805","Tonart","944353","","223","20191015023805"
"3806","Artischocke","944375","","1167","20200404211038"
"3807","Eigenheit","944424","","630","20191015023812"
"3808","Onanie","944508","","563","20200707051143"
"3809","Taille","945260","","336","20191015023835"
