"number","title","pageid","namespace","length","touched"
"4464","Kilian","1131946","","898","20191104172213"
"4465","Exhibitionist","1131979","","336","20191015040752"
"4466","Bürgerrechtler","1131982","","292","20191015040754"
"4467","Venezianer","1133002","","468","20191001091007"
"4468","Konkurs","1133128","","256","20200509202625"
"4469","Volksmund","1133523","","280","20191015040829"
"4470","Haselstrauch","1133622","","158","20170525151919"
"4471","Gehorsam","1133628","","351","20191015040831"
"4472","Notstand","1135798","","296","20191015040919"
"4473","Notfall","1135800","","469","20191015040919"
"4474","Restmüll","1135813","","252","20191015040922"
"4475","Beleg","1136402","","1661","20200426094859"
"4476","Rebell","1137223","","395","20191005063252"
"4477","Schmaus","1137596","","638","20200101082146"
"4478","Kassettenrekorder","1138364","","214","20170616152916"
"4479","Delfin","1139011","","569","20191007201027"
"4480","Überblick","1139395","","646","20191015041033"
"4481","Tonarm","1139756","","197","20191015041046"
"4482","Oberarm","1139761","","283","20191015041046"
"4483","Aussichtspunkt","1139771","","457","20200411001934"
"4484","Fjord","1140637","","287","20191213185859"
"4485","Außenbordmotor","1141187","","267","20191015041106"
"4486","Außenborder","1141190","","427","20200401012928"
"4487","Säufer","1141392","","364","20191015041107"
"4488","Germane","1141591","","700","20200517032514"
"4489","Babyspeck","1141639","","162","20191015041110"
"4490","Prospekt","1142350","","380","20200709201947"
"4491","Konditor","1142351","","465","20191015041126"
"4492","Raumfahrer","1142785","","593","20191105110711"
"4493","Berthold","1142955","","356","20200111183529"
"4494","Palmsonntag","1143761","","254","20191015041144"
"4495","Karfreitag","1143770","","828","20191015041145"
"4496","Bergsteiger","1143822","","359","20200706021626"
"4497","Sakko","1143824","","926","20191015041149"
"4498","Südafrikaner","1143826","","193","20191015041150"
"4499","Müßiggang","1144919","","329","20191015041157"
"4500","Zusammenstoß","1149663","","381","20191015041230"
"4501","Ablativ","1150513","","384","20191015041233"
"4502","Minnesänger","1151735","","351","20191231200704"
"4503","Pensionär","1152094","","1021","20191019142948"
"4504","Emissär","1152095","","363","20191019141547"
"4505","Flößer","1155015","","462","20191015041306"
"4506","Steinbrech","1155983","","285","20200517002535"
"4507","Himmelsäquator","1155984","","270","20191015041310"
"4508","Schwaden","1157219","","317","20191010064931"
"4509","Obama","1158554","","3169","20200624232501"
"4510","Panter","1159604","","192","20191010065007"
"4511","Panther","1159605","","626","20200124045024"
"4512","Flohmarkt","1162941","","752","20200504123152"
"4513","Hochmut","1163292","","471","20191015041542"
"4514","Trittbrettfahrer","1163491","","294","20200101183139"
"4515","Kronprinz","1163712","","346","20191015041601"
"4516","Drahtesel","1164100","","333","20191015041626"
"4517","Schoppen","1164105","","422","20200101084406"
"4518","Frühschoppen","1164106","","316","20191014103534"
"4519","Früh","1164269","","550","20191015041627"
"4520","Liegestütz","1165591","","400","20191015041640"
"4521","Offizier","1165619","","2263","20191005063954"
"4522","Wankelmut","1166271","","1194","20191111165219"
"4523","Skeptiker","1166288","","209","20200101105214"
"4524","Selenologe","1166535","","181","20170525153807"
"4525","Betrieb","1167457","","1238","20200327121431"
"4526","Schiffbruch","1168449","","454","20191015041834"
"4527","Querdenker","1168473","","283","20191015041836"
"4528","Schotte","1168969","","387","20200203181522"
"4529","Tibeter","1168974","","157","20170525153922"
"4530","Fachinformatiker","1168989","","288","20170807191531"
"4531","Farbfernseher","1169683","","269","20191015041911"
"4532","Lampenschirm","1169701","","346","20191015041913"
"4533","Öltanker","1169793","","346","20191015041917"
"4534","Traubenzucker","1169799","","579","20200401141613"
"4535","Ezechiel","1170065","","586","20170616153006"
"4536","Rothirsch","1170137","","319","20180312090552"
"4537","Lichtstrahl","1170168","","402","20191125151546"
"4538","Fußballen","1170941","","448","20200504135135"
"4539","Säbelzahntiger","1171484","","515","20191105151946"
"4540","Gote","1171493","","519","20200514005225"
"4541","Schwarzer","1171500","","595","20191101151245"
"4542","Athlet","1171502","","474","20191015042009"
"4543","Emir","1172954","","946","20200612101931"
"4544","Kotau","1173290","","200","20191231140853"
"4545","Schadenersatz","1173435","","368","20191104155247"
"4546","Schadensersatz","1173436","","642","20191104155315"
"4547","Humbert","1173437","","1676","20200312081023"
"4548","Tomatensaft","1173623","","456","20191104171409"
"4549","Feldsalat","1173628","","379","20200516233435"
"4550","Flüchtling","1173849","","2795","20191117071415"
"4551","Instinkt","1173881","","423","20191015042122"
"4552","Wörthersee","1173886","","263","20200601162535"
"4553","Panendeist","1174229","","199","20160912042731"
"4554","Videotext","1174962","","379","20191125143843"
"4555","Asbest","1175090","","354","20191005064220"
"4556","Uhrzeigersinn","1175682","","400","20200106221829"
"4557","Heimatschutz","1175705","","324","20190921044033"
"4558","Wundstarrkrampf","1175777","","258","20191015042350"
"4559","Tetanus","1175780","","279","20191015051547"
"4560","Antifaschist","1175805","","332","20191015042352"
"4561","Amur","1175959","","4932","20200601161304"
"4562","Rübstiel","1176043","","404","20191015051604"
"4563","Zettel","1177079","","4984","20200604170536"
"4564","Hooligan","1177090","","271","20171112163107"
"4565","Kugelfisch","1177176","","533","20200625135329"
"4566","Gugelhupf","1177182","","654","20200215143748"
"4567","Zwergschwan","1177224","","330","20200102012808"
"4568","Recke","1177227","","276","20191015050022"
"4569","Reisepass","1177238","","341","20191125144455"
"4570","Gewichtheber","1177805","","321","20191015042522"
"4571","Archipel","1177811","","290","20191015042523"
"4572","Lemure","1177814","","195","20190921044608"
"4573","Triathlon","1177823","","208","20191015042527"
"4574","Mieter","1178021","","388","20191015042534"
"4575","Philosoph","1178187","","457","20200426011206"
"4576","Impressionismus","1178875","","357","20200301181313"
"4577","Journalismus","1178878","","303","20191015042547"
"4578","Elitarismus","1178884","","111","20170525154445"
"4579","Wäscheständer","1179369","","501","20191103165349"
"4580","Buchladen","1179859","","708","20191015042647"
"4581","Kanute","1179918","","346","20170525154520"
"4582","Kanufahrer","1179920","","400","20191015042651"
"4583","Leser","1179972","","949","20191127063155"
"4584","Kopfhörer","1180596","","604","20191015042715"
"4585","Geschichtenerzähler","1180666","","514","20191109152823"
"4586","Ohrenschützer","1183286","","312","20200706182019"
"4587","Favorit","1184994","","804","20200122032537"
"4588","Urheber","1185008","","397","20191015042857"
"4589","Heiligenschein","1185312","","431","20191115201052"
"4590","Informant","1186434","","331","20191005064634"
"4591","Ungehorsam","1186442","","240","20191015042939"
"4592","Finken","1189870","","669","20191015043015"
"4593","Leguan","1189894","","476","20191015043023"
"4594","Beryll","1190030","","179","20170616153053"
"4595","Dezimeter","1192739","","282","20200105073745"
"4596","Klempner","1195584","","709","20191015043139"
"4597","Reichtum","1195991","","1645","20191210124030"
"4598","Eselspinguin","1196923","","251","20191015043200"
"4599","Adeliepinguin","1196930","","179","20170525155420"
"4600","Brillenpinguin","1196931","","182","20170525155420"
"4601","Humboldt-Pinguin","1196936","","143","20170616153101"
"4602","Galápagos-Pinguin","1196940","","149","20170616153101"
"4603","Dickschnabelpinguin","1196943","","348","20191015043204"
"4604","Magellan-Pinguin","1196946","","145","20170616153101"
"4605","Königspinguin","1196976","","241","20191231151733"
"4606","Zwergpinguin","1196978","","239","20200102012648"
"4607","Zügelpinguin","1196981","","180","20170525232953"
"4608","Schopfpinguin","1196982","","180","20170525155422"
"4609","Kronenpinguin","1196986","","186","20170525155422"
"4610","Goldschopfpinguin","1196992","","256","20191015043207"
"4611","Felsenpinguin","1196993","","246","20191015043208"
"4612","Haubenpinguin","1196994","","241","20191015043209"
"4613","Gelbaugenpinguin","1196999","","190","20170525155422"
"4614","Snaresinselpinguin","1197003","","257","20200101110049"
"4615","Weißflügelpinguin","1197007","","178","20160221171148"
"4616","Großmeister","1197025","","1081","20191001091143"
"4617","Arbeitnehmer","1198051","","995","20191015043222"
"4618","Kolumbus","1198313","","97","20170525155457"
"4619","Falterfisch","1200441","","205","20160913170541"
"4620","Rückgang","1203228","","359","20191006102530"
"4621","Aufstieg","1203229","","740","20200706021138"
"4622","Abstieg","1203230","","722","20191015043336"
"4623","Zirkumflex","1203369","","473","20191015052732"
"4624","Akut","1203372","","500","20191015043337"
"4625","Gravis","1203374","","304","20191015043338"
"4626","Emmerich","1204367","","726","20200511145549"
"4627","Mittelschmerz","1205657","","1092","20200406054030"
"4628","Antal","1207402","","916","20200602162615"
"4629","Erzdruide","1208302","","199","20190313060126"
"4630","Cäsar","1208320","","857","20200220172743"
"4631","Palästinenser","1208326","","580","20191015043444"
"4632","Fascho","1208330","","122","20170515111928"
"4633","Humanist","1208742","","280","20191015043458"
"4634","Föderalist","1208746","","186","20170616153115"
"4635","Separatist","1208749","","302","20190629140442"
"4636","Jurist","1208751","","560","20191216212430"
"4637","Optiker","1210050","","776","20191015043513"
"4638","Augenarzt","1210052","","458","20191015043514"
"4639","Frauenarzt","1210063","","507","20191015043517"
"4640","Gynäkologe","1210065","","502","20191015043518"
"4641","Kunsthandwerker","1213616","","336","20200610074637"
"4642","Handwerker","1213621","","599","20200610063543"
"4643","Tagebau","1213886","","287","20190921061032"
"4644","Interessent","1214138","","340","20200306081559"
"4645","Biograf","1214167","","435","20191015043614"
"4646","Biograph","1214168","","234","20191014045829"
"4647","Buchs","1214173","","573","20191006102918"
"4648","Briefbeschwerer","1214204","","309","20191015043623"
"4649","Republikaner","1214991","","329","20200101044126"
"4650","Nager","1215126","","307","20191015043713"
"4651","Brüller","1215140","","299","20191015043718"
"4652","Revisionismus","1215144","","234","20190921061350"
"4653","Galopp","1215145","","305","20191015043721"
"4654","Pfennigfuchser","1215173","","258","20200401094201"
"4655","Nigerianer","1215626","","475","20181215073648"
"4656","radioaktiver_Abfall","1215635","","297","20191015043731"
"4657","Verstoß","1215886","","335","20191005065211"
"4658","Vorstoß","1217856","","374","20191222023655"
"4659","Therapeut","1217869","","498","20191015043814"
"4660","Psychotherapeut","1217871","","548","20191015043815"
"4661","Blindenhund","1217874","","297","20191015043816"
"4662","Leidtragender","1217878","","164","20170525160342"
"4663","Bonvivant","1224368","","303","20191015044040"
"4664","Antrag","1224981","","627","20191118180417"
"4665","Trinker","1225000","","1289","20191001112202"
"4666","Teamgeist","1237010","","353","20191006103539"
"4667","Fußabstreifer","1238341","","456","20191015044230"
"4668","Konservatismus","1244080","","224","20170616153324"
"4669","Konservativismus","1244083","","204","20170525162033"
"4670","Thatcherismus","1244097","","176","20170515112310"
"4671","Pietismus","1244119","","269","20200708200120"
"4672","Protestantismus","1244128","","302","20200301180958"
"4673","Intentionalismus","1244147","","187","20170607042726"
"4674","Mongolismus","1244193","","326","20191015044305"
"4675","Säugling","1246851","","329","20191015044326"
"4676","Weißer","1247575","","823","20200424094839"
"4677","Klöppel","1247745","","429","20191015044333"
"4678","Zweikampf","1247782","","383","20191125155519"
"4679","Operationsverstärker","1249200","","177","20161218172511"
"4680","Trojaner","1258064","","481","20200709194815"
"4681","Skorbut","1259149","","365","20200101105715"
"4682","Personalausweis","1259296","","347","20191125181155"
"4683","Seifert","1265912","","231","20191012112257"
"4684","Kanadier","1265974","","1791","20200707094631"
"4685","Weisheitszahn","1265986","","406","20191015044531"
"4686","Videorekorder","1266001","","195","20200101202924"
"4687","Routinier","1266741","","245","20191015044615"
"4688","Schweizer","1280597","","2302","20200204131614"
"4689","Speichellecker","1289817","","746","20191015044802"
"4690","Pyjama","1297034","","884","20191026141302"
"4691","Schlafanzug","1297035","","557","20191015044908"
"4692","Ketchup","1297041","","629","20191015044911"
"4693","Lavendel","1297142","","393","20200516235652"
"4694","Saibling","1299327","","358","20191006104640"
"4695","Verdienst","1300931","","1050","20191015044947"
"4696","Lecker","1301732","","276","20170616153934"
"4697","Urschrei","1310394","","242","20170525171634"
"4698","Bocksdorn","1311571","","242","20200516233002"
"4699","Rothschild","1312365","","1954","20191012112306"
"4700","Derwisch","1314123","","251","20191015045157"
"4701","Kokon","1319181","","362","20200204201251"
"4702","Türkis","1319299","","489","20191101151938"
"4703","Naktivist","1319957","","225","20170424062114"
"4704","Naktivismus","1319987","","614","20190312032838"
"4705","Trommler","1320420","","229","20191015060025"
"4706","Intendant","1322618","","388","20171112164641"
